<meta>

    Title = Sardine
    Fish_Length =  210.00
    Fish_Mass =  -99.00
    nsb =  1
    Bladder_Type =  0
    Rotated = NA
    Smoothed[lfb,dfb,lsb,dsb] = 0,0,0,0
    Images = NA
    Preparer = Josiah Renfree
   
    modified data from Josiah by closing the ends and add to length

    File created: 11 March 2011

</meta>
x       z-upper   z-lower   width      stbd      port
fishbody
380
70.00	1.94	-6.39	8.89
70.55	1.94	-6.94	8.89
71.11	1.94	-7.50	8.89
71.66	1.94	-8.06	10.00
72.22	1.39	-8.61	10.00
72.77	1.39	-9.17	10.56
73.33	1.39	-9.72	11.11
73.88	1.39	-10.28	11.67
74.44	0.83	-10.83	11.67
74.99	0.83	-11.39	12.78
75.55	0.83	-11.94	12.78
76.10	0.83	-12.50	12.78
76.66	0.83	-12.50	12.78
77.21	0.28	-13.06	13.89
77.77	0.28	-13.61	13.89
78.32	0.28	-13.61	13.89
78.88	0.28	-14.17	13.89
79.43	-0.28	-14.72	15.00
79.99	-0.28	-14.72	15.00
80.54	-0.28	-15.28	15.00
81.10	-0.28	-15.28	15.00
81.65	-0.28	-15.28	15.00
82.21	-0.28	-15.83	15.00
82.76	-0.28	-15.83	15.00
83.32	-0.83	-15.83	15.56
83.87	-0.83	-15.83	15.56
84.43	-0.83	-16.39	15.56
84.98	-0.83	-16.39	15.56
85.54	-0.83	-16.39	15.56
86.09	-0.83	-16.39	15.56
86.65	-0.83	-16.39	15.56
87.20	-1.39	-16.39	15.56
87.76	-1.39	-16.39	15.56
88.31	-1.39	-16.39	14.44
88.87	-1.39	-16.39	14.44
89.42	-1.94	-16.39	14.44
89.98	-1.94	-16.39	14.44
90.53	-1.94	-16.39	14.44
91.09	-1.94	-16.39	14.44
91.64	-2.50	-16.39	14.44
92.20	-2.50	-16.94	14.44
92.75	-2.50	-16.94	14.44
93.31	-3.06	-16.94	13.89
93.86	-3.06	-16.94	13.89
94.42	-3.06	-17.50	13.89
94.97	-3.61	-17.50	13.89
95.53	-3.61	-17.50	13.89
96.08	-3.61	-17.50	13.89
96.64	-4.17	-17.50	13.89
97.19	-4.17	-17.50	13.89
97.75	-4.17	-17.50	13.89
98.30	-4.72	-18.06	12.78
98.86	-4.72	-18.06	12.78
99.41	-4.72	-18.06	12.78
99.97	-5.28	-18.06	12.78
100.52	-5.28	-18.06	12.78
101.08	-5.28	-18.06	12.78
101.63	-5.28	-18.06	12.78
102.19	-5.83	-18.06	12.78
102.74	-5.83	-18.06	12.78
103.30	-5.83	-18.06	11.67
103.85	-5.83	-18.06	11.67
104.41	-6.39	-18.06	11.67
104.96	-6.39	-18.06	11.67
105.52	-6.39	-18.06	11.67
106.07	-6.39	-18.06	11.67
106.63	-6.94	-18.06	11.67
107.18	-6.94	-18.06	11.67
107.74	-6.94	-18.06	11.67
108.29	-7.50	-18.61	10.56
108.85	-7.50	-18.61	10.56
109.40	-7.50	-18.61	10.56
109.96	-8.06	-18.61	10.56
110.51	-8.06	-18.61	10.56
111.07	-8.06	-18.61	10.56
111.62	-8.06	-18.61	10.56
112.18	-8.06	-18.61	10.56
112.73	-8.06	-18.61	10.56
113.29	-8.61	-18.06	9.44
113.84	-8.61	-18.06	9.44
114.40	-8.61	-18.06	9.44
114.95	-8.61	-18.06	9.44
115.51	-8.61	-18.06	9.44
116.06	-8.61	-18.06	9.44
116.62	-8.61	-18.06	9.44
117.17	-8.61	-18.06	9.44
117.73	-8.61	-18.06	9.44
118.28	-9.17	-18.06	8.89
118.84	-9.17	-18.06	8.89
119.39	-9.17	-18.06	8.89
119.95	-9.17	-18.06	8.89
120.50	-9.17	-18.06	8.89
121.06	-9.17	-18.06	8.89
121.61	-9.17	-18.06	8.89
122.17	-9.17	-18.06	8.89
122.72	-9.17	-18.06	8.89
123.28	-9.17	-17.50	8.33
123.83	-9.17	-17.50	8.33
124.39	-9.17	-17.50	8.33
124.94	-9.17	-17.50	8.33
125.50	-9.17	-17.50	8.33
126.05	-9.17	-17.50	8.33
126.61	-9.17	-17.50	8.33
127.16	-9.17	-17.50	8.33
127.72	-9.17	-17.50	8.33
128.27	-9.72	-17.50	7.22
128.83	-9.72	-17.50	7.22
129.38	-9.72	-17.50	7.22
129.94	-9.72	-17.50	7.22
130.49	-9.72	-17.50	7.22
131.05	-9.72	-17.50	7.22
131.60	-9.72	-17.50	7.22
132.16	-10.28	-16.94	7.22
132.71	-10.28	-16.94	7.22
133.27	-10.28	-16.94	6.11
133.82	-10.28	-16.94	6.11
134.38	-10.83	-16.39	6.11
134.93	-10.83	-16.39	6.11
135.49	-10.83	-16.39	6.11
136.04	-10.83	-16.39	6.11
136.60	-10.83	-16.39	6.11
137.15	-10.83	-16.39	5.00
137.71	-10.83	-16.39	5.00
138.26	-11.39	-15.83	5.00
138.82	-11.39	-15.83	5.00
139.37	-11.39	-15.83	3.89
139.93	-11.39	-15.83	3.89
140.48	-11.39	-15.83	3.89
141.04	-11.39	-15.83	3.89
141.59	-11.94	-15.83	3.89
142.15	-11.94	-15.28	2.78
142.70	-11.94	-15.28	2.78
143.26	-12.50	-15.28	2.78
143.81	-12.50	-15.28	2.78
144.37	-12.50	-14.72	1.67
144.92	-13.06	-14.72	1.67
145.48	-13.06	-14.72	1.67
146.03	-13.06	-14.72	1.67
146.59	-13.06	-14.72	1.67
147.14	-13.06	-14.72	1.67
147.70	-13.06	-14.72	1.67
148.25	-13.06	-14.72	1.67
148.81	-13.06	-14.72	1.67
149.36	-13.06	-14.72	1.67
149.92	-13.06	-14.72	1.67
150.47	-13.61	-14.72	1.67
151.00	-14.17	-14.17	0.00
